,traffic_flow,travel_time
341.0,4.0,233.2925
342.0,2.0,199.655
343.0,1.5,185.2675
344.0,1.0,170.88
345.0,1.0,165.67
346.0,1.0,160.46
347.0,1.0,186.4075
348.0,1.0,212.355
349.0,1.0,238.3025
350.0,1.0,264.25
351.0,1.0,185.17
352.0,1.0,209.044
353.0,1.0,232.918
354.0,1.0,256.792
355.0,1.0,280.666
356.0,1.0,304.54
357.0,1.33333333333,255.133333333
358.0,1.66666666667,205.726666667
359.0,2.0,156.32
360.0,1.94117647059,158.111176471
361.0,1.88235294118,159.902352941
362.0,1.82352941176,161.693529412
363.0,1.76470588235,163.484705882
364.0,1.70588235294,165.275882353
365.0,1.64705882353,167.067058824
366.0,1.58823529412,168.858235294
367.0,1.52941176471,170.649411765
368.0,1.47058823529,172.440588235
369.0,1.41176470588,174.231764706
370.0,1.35294117647,176.022941176
371.0,1.29411764706,177.814117647
372.0,1.23529411765,179.605294118
373.0,1.17647058824,181.396470588
374.0,1.11764705882,183.187647059
375.0,1.05882352941,184.978823529
376.0,1.0,186.77
377.0,1.0,172.63
378.0,1.0,158.49
379.0,1.0,126.98
380.0,1.0,154.93
381.0,1.0,123.44
382.0,1.0,219.5
383.0,1.5,185.7275
384.0,2.0,151.955
385.0,3.0,124.053333333
386.0,1.0,193.09
387.0,2.0,179.225
388.0,2.0,162.275
389.0,4.0,209.9525
390.0,2.0,141.955
391.0,1.5,186.5275
392.0,1.0,231.1
393.0,2.0,141.615
394.0,2.0,150.13
395.0,1.5,174.61
396.0,1.0,199.09
397.0,1.0,173.57
398.0,2.0,125.575
399.0,2.5,175.035833333
400.0,3.0,224.496666667
401.0,2.0,128.35
402.0,3.0,183.68
403.0,1.0,136.26
404.0,1.0,142.255
405.0,1.0,148.25
406.0,1.5,163.475
407.0,2.0,178.7
408.0,2.5,218.805
409.0,3.0,258.91
410.0,2.0,245.175
411.0,1.0,231.44
412.0,1.0,109.64
413.0,2.0,128.5
414.0,1.0,150.64
415.0,1.0,214.44
416.0,1.0,197.345
417.0,1.0,180.25
418.0,2.0,143.295
419.0,2.0,156.951666667
420.0,2.0,170.608333333
421.0,2.0,184.265
422.0,1.66666666667,190.34
423.0,1.33333333333,196.415
424.0,1.0,202.49
425.0,1.0,196.575555556
426.0,1.0,190.661111111
427.0,1.0,184.746666667
428.0,1.0,178.832222222
429.0,1.0,172.917777778
430.0,1.0,167.003333333
431.0,1.0,161.088888889
432.0,1.0,155.174444444
433.0,1.0,149.26
434.0,1.0,155.100909091
435.0,1.0,160.941818182
436.0,1.0,166.782727273
437.0,1.0,172.623636364
438.0,1.0,178.464545455
439.0,1.0,184.305454545
440.0,1.0,190.146363636
441.0,1.0,195.987272727
442.0,1.0,201.828181818
443.0,1.0,207.669090909
444.0,1.0,213.51
445.0,1.0,184.2575
446.0,1.0,155.005
447.0,1.0,125.7525
448.0,1.0,96.5
449.0,1.2,116.489
450.0,1.4,136.478
451.0,1.6,156.467
452.0,1.8,176.456
453.0,2.0,196.445
454.0,1.0,102.81
455.0,4.0,144.38
456.0,1.0,153.63
457.0,1.0,183.6
458.0,1.0,120.05
459.0,3.0,173.776666667
460.0,3.0,176.073333333
461.0,2.0,135.436666667
462.0,1.0,94.8
463.0,1.0,101.235
464.0,1.0,107.67
465.0,1.0,125.32
466.0,1.0,142.97
467.0,1.0,150.615
468.0,1.0,158.26
469.0,1.0,82.47
470.0,1.0,173.4
471.0,1.0,161.18
472.0,3.0,129.383333333
473.0,2.0,139.575
474.0,3.0,145.413333333
475.0,2.66666666667,145.330555556
476.0,2.33333333333,145.247777778
477.0,2.0,145.165
478.0,1.0,150.79
479.0,2.0,188.885
480.0,1.0,164.02
481.0,1.0,266.91
482.0,2.0,158.64
483.0,1.0,142.19
484.0,1.0,128.89
485.0,2.0,204.495
486.0,2.0,175.405
487.0,1.0,183.94
488.0,2.0,179.365
489.0,1.0,206.28
490.0,1.0,189.675
491.0,1.0,173.07
492.0,1.0,156.465
493.0,1.0,139.86
494.0,1.0,123.255
495.0,1.0,106.65
496.0,1.0,118.27875
497.0,1.0,129.9075
498.0,1.0,141.53625
499.0,1.0,153.165
500.0,1.0,164.79375
501.0,1.0,176.4225
502.0,1.0,188.05125
503.0,1.0,199.68
504.0,1.0,195.158
505.0,1.0,190.636
506.0,1.0,186.114
507.0,1.0,181.592
508.0,1.0,177.07
509.0,1.0,187.042
510.0,1.0,197.014
511.0,1.0,206.986
512.0,1.0,216.958
513.0,1.0,226.93
514.0,1.0,215.197777778
515.0,1.0,203.465555556
516.0,1.0,191.733333333
517.0,1.0,180.001111111
518.0,1.0,168.268888889
519.0,1.0,156.536666667
520.0,1.0,144.804444444
521.0,1.0,133.072222222
522.0,1.0,121.34
523.0,1.25,130.62875
524.0,1.5,139.9175
525.0,1.75,149.20625
526.0,2.0,158.495
527.0,2.0,167.81
528.0,2.0,177.125
529.0,2.0,186.44
530.0,2.0,193.295
531.0,2.0,195.46
532.0,1.0,199.8
533.0,1.0,163.655
534.0,1.0,127.51
535.0,1.0,138.66
536.0,1.0,255.0
537.0,4.0,153.185
538.0,2.5,145.8475
539.0,1.0,138.51
540.0,2.0,172.595
541.0,3.0,163.173333333
542.0,3.0,117.936666667
543.0,1.0,123.79
544.0,2.0,131.19
545.0,1.5,163.73
546.0,1.0,196.27
547.0,1.5,182.42
548.0,2.0,168.57
549.0,1.0,140.78
550.0,3.0,123.286666667
551.0,2.0,126.77
552.0,3.0,130.91
553.0,4.0,135.05
554.0,2.5,189.68
555.0,1.0,244.31
556.0,2.0,159.795
557.0,3.0,155.426666667
558.0,2.71428571429,166.711428571
559.0,2.42857142857,177.996190476
560.0,2.14285714286,189.280952381
561.0,1.85714285714,200.565714286
562.0,1.57142857143,211.85047619
563.0,1.28571428571,223.135238095
564.0,1.0,234.42
565.0,1.0,233.211875
566.0,1.0,232.00375
567.0,1.0,230.795625
568.0,1.0,229.5875
569.0,1.0,228.379375
570.0,1.0,227.17125
571.0,1.0,225.963125
572.0,1.0,224.755
573.0,1.0,223.546875
574.0,1.0,222.33875
575.0,1.0,221.130625
576.0,1.0,219.9225
577.0,1.0,218.714375
578.0,1.0,217.50625
579.0,1.0,216.298125
580.0,1.0,215.09
581.0,1.0,207.723076923
582.0,1.0,200.356153846
583.0,1.0,192.989230769
584.0,1.0,185.622307692
585.0,1.0,178.255384615
586.0,1.0,170.888461538
587.0,1.0,163.521538462
588.0,1.0,156.154615385
589.0,1.0,148.787692308
590.0,1.0,141.420769231
591.0,1.0,134.053846154
592.0,1.0,126.686923077
593.0,1.0,119.32
594.0,1.0,134.2925
595.0,1.0,149.265
596.0,1.0,164.2375
597.0,1.0,179.21
598.0,1.0,159.475
599.0,1.0,139.74
600.0,4.0,140.42
601.0,1.0,120.69
602.0,1.5,136.935
603.0,2.0,153.18
604.0,3.0,139.523333333
605.0,3.0,137.136666667
606.0,3.0,134.75
607.0,2.5,127.36
608.0,2.0,119.97
609.0,2.5,151.4
610.0,3.0,182.83
611.0,2.0,178.125
612.0,1.0,109.0
613.0,3.0,178.77
614.0,2.0,173.63
615.0,1.0,168.49
616.0,1.0,125.67
617.0,1.0,274.25
618.0,1.0,107.98
619.0,1.0,145.035
620.0,1.0,182.09
621.0,1.0,156.51
622.0,1.0,130.93
623.0,1.0,186.71
624.0,2.0,179.71
625.0,4.0,195.47
626.0,2.0,130.445
627.0,1.0,120.33
628.0,1.0,171.87
629.0,1.0,192.99
630.0,1.0,178.75
631.0,1.0,164.51
632.0,1.0,150.27
633.0,1.0,156.382857143
634.0,1.0,162.495714286
635.0,1.0,168.608571429
636.0,1.0,174.721428571
637.0,1.0,180.834285714
638.0,1.0,186.947142857
639.0,1.0,193.06
640.0,1.0,228.63
641.0,1.0,213.95
642.0,1.0,133.23
643.0,1.0,143.47
644.0,1.0,136.11
645.0,1.0,151.656666667
646.0,1.0,167.203333333
647.0,1.0,182.75
648.0,1.0,190.913333333
649.0,1.0,199.076666667
650.0,1.0,207.24
651.0,1.0,207.2525
652.0,1.0,207.265
653.0,1.0,207.2775
654.0,1.0,207.29
655.0,1.0,207.3025
656.0,1.0,207.315
657.0,1.0,207.3275
658.0,1.0,207.34
659.0,1.0,207.3525
660.0,1.0,207.365
661.0,1.0,207.3775
662.0,1.0,207.39
663.0,1.0,207.4025
664.0,1.0,207.415
665.0,1.0,207.4275
666.0,1.0,207.44
667.0,1.0,207.4525
668.0,1.0,207.465
669.0,1.0,207.4775
670.0,1.0,207.49
671.0,1.0,202.1
672.0,1.33333333333,192.726666667
673.0,1.66666666667,183.353333333
674.0,2.0,173.98
675.0,3.0,179.1
676.0,1.0,164.15
677.0,1.0,190.375
678.0,1.0,216.6
679.0,3.0,206.06
680.0,2.0,180.875
681.0,1.0,155.69
682.0,1.0,168.61
683.0,2.0,234.535
684.0,2.0,146.82
685.0,3.0,176.49
686.0,1.0,148.33
687.0,2.0,128.5
688.0,3.0,108.67
689.0,3.0,165.036666667
690.0,3.0,141.96
691.0,3.0,153.4
692.0,1.0,137.33
693.0,2.0,147.765
694.0,1.0,212.12
695.0,2.0,232.31
696.0,3.0,221.433333333
697.0,3.0,148.523333333
698.0,2.0,199.62
699.0,1.0,132.32
700.0,1.5,134.8875
701.0,2.0,137.455
702.0,2.0,159.0
703.0,2.0,165.2675
704.0,2.0,171.535
705.0,2.0,239.57
706.0,1.66666666667,228.78
707.0,1.33333333333,217.99
708.0,1.0,207.2
709.0,1.14285714286,207.87
710.0,1.28571428571,208.54
711.0,1.42857142857,209.21
712.0,1.57142857143,209.88
713.0,1.71428571429,210.55
714.0,1.85714285714,211.22
715.0,2.0,211.89
716.0,2.0,191.9525
717.0,2.0,172.015
718.0,1.90909090909,173.607272727
719.0,1.81818181818,175.199545455
720.0,1.72727272727,176.791818182
721.0,1.63636363636,178.384090909
722.0,1.54545454545,179.976363636
723.0,1.45454545455,181.568636364
724.0,1.36363636364,183.160909091
725.0,1.27272727273,184.753181818
726.0,1.18181818182,186.345454545
727.0,1.09090909091,187.937727273
728.0,1.0,189.53
729.0,1.09090909091,186.662727273
730.0,1.18181818182,183.795454545
731.0,1.27272727273,180.928181818
732.0,1.36363636364,178.060909091
733.0,1.45454545455,175.193636364
734.0,1.54545454545,172.326363636
735.0,1.63636363636,169.459090909
736.0,1.72727272727,166.591818182
737.0,1.81818181818,163.724545455
738.0,1.90909090909,160.857272727
739.0,2.0,157.99
740.0,2.0,149.114
741.0,2.0,140.238
742.0,2.0,131.362
743.0,2.0,122.486
744.0,2.0,113.61
745.0,2.0,126.68
746.0,1.0,174.43
747.0,1.0,185.035
748.0,1.0,195.64
749.0,1.0,206.245
750.0,1.0,216.85
751.0,3.0,174.656666667
752.0,2.0,136.628333333
753.0,1.0,98.6
754.0,1.0,108.05
755.0,1.0,117.5
756.0,3.0,155.436666667
757.0,1.0,125.66
758.0,2.0,169.555
759.0,3.0,160.513333333
760.0,1.0,164.38
761.0,3.0,210.096666667
762.0,2.0,176.815
763.0,1.66666666667,165.286666667
764.0,1.33333333333,153.758333333
765.0,1.0,142.23
766.0,1.0,148.4
767.0,2.0,170.815
768.0,1.0,222.91
769.0,1.0,264.24
770.0,1.0,262.45
771.0,1.0,195.76
772.0,1.0,129.07
773.0,2.0,230.0
774.0,1.0,177.08
775.0,2.0,197.475
776.0,1.5,212.4825
777.0,1.0,227.49
778.0,1.0,233.023333333
779.0,1.0,238.556666667
780.0,1.0,244.09
781.0,1.0,249.623333333
782.0,1.0,255.156666667
783.0,1.0,260.69
784.0,1.0,228.115
785.0,1.0,195.54
786.0,1.0,182.693333333
787.0,1.0,169.846666667
788.0,1.0,157.0
789.0,1.0,144.153333333
790.0,1.0,131.306666667
791.0,1.0,118.46
792.0,1.16666666667,126.285833333
793.0,1.33333333333,134.111666667
794.0,1.5,141.9375
795.0,1.66666666667,149.763333333
796.0,1.83333333333,157.589166667
797.0,2.0,165.415
798.0,1.91666666667,161.612083333
799.0,1.83333333333,157.809166667
800.0,1.75,154.00625
801.0,1.66666666667,150.203333333
802.0,1.58333333333,146.400416667
803.0,1.5,142.5975
804.0,1.41666666667,138.794583333
805.0,1.33333333333,134.991666667
806.0,1.25,131.18875
807.0,1.16666666667,127.385833333
808.0,1.08333333333,123.582916667
809.0,1.0,119.78
810.0,1.5,123.6675
811.0,2.0,127.555
812.0,1.0,147.29
813.0,1.0,219.27
814.0,1.0,225.93
815.0,2.0,175.795
816.0,1.5,221.4675
817.0,1.0,267.14
818.0,3.0,170.093333333
819.0,2.0,171.03
820.0,1.0,262.0
821.0,2.0,154.17
822.0,1.0,165.32
823.0,1.5,171.79
824.0,2.0,178.26
825.0,3.0,230.043333333
826.0,2.0,178.725
827.0,3.0,196.556666667
828.0,2.0,147.5
829.0,1.0,112.53
830.0,2.0,146.385
831.0,4.0,138.85
832.0,4.0,169.74
833.0,2.0,221.25
834.0,1.66666666667,212.59
835.0,1.33333333333,203.93
836.0,1.0,195.27
837.0,1.0,175.985
838.0,1.0,156.7
839.0,1.0,171.57
840.0,1.0,186.44
841.0,1.0,201.31
842.0,1.0,226.22
843.0,1.0,153.03
844.0,4.0,208.7475
845.0,1.0,289.08
846.0,2.0,182.535
847.0,1.0,194.63
848.0,2.0,155.555
849.0,1.96774193548,156.732580645
850.0,1.93548387097,157.91016129
851.0,1.90322580645,159.087741935
852.0,1.87096774194,160.265322581
853.0,1.83870967742,161.442903226
854.0,1.8064516129,162.620483871
855.0,1.77419354839,163.798064516
856.0,1.74193548387,164.975645161
857.0,1.70967741935,166.153225806
858.0,1.67741935484,167.330806452
859.0,1.64516129032,168.508387097
860.0,1.61290322581,169.685967742
861.0,1.58064516129,170.863548387
862.0,1.54838709677,172.041129032
863.0,1.51612903226,173.218709677
864.0,1.48387096774,174.396290323
865.0,1.45161290323,175.573870968
866.0,1.41935483871,176.751451613
867.0,1.38709677419,177.929032258
868.0,1.35483870968,179.106612903
869.0,1.32258064516,180.284193548
870.0,1.29032258065,181.461774194
871.0,1.25806451613,182.639354839
872.0,1.22580645161,183.816935484
873.0,1.1935483871,184.994516129
874.0,1.16129032258,186.172096774
875.0,1.12903225806,187.349677419
876.0,1.09677419355,188.527258065
877.0,1.06451612903,189.70483871
878.0,1.03225806452,190.882419355
879.0,1.0,192.06
880.0,1.0,197.52
881.0,1.0,202.98
882.0,1.66666666667,183.901111111
883.0,2.33333333333,164.822222222
884.0,3.0,145.743333333
885.0,1.0,125.72
886.0,2.0,164.74
887.0,1.0,217.12
888.0,2.0,173.971666667
889.0,3.0,130.823333333
890.0,2.0,118.27
891.0,1.0,128.04
892.0,3.0,200.99
893.0,1.0,208.54
894.0,4.0,156.5075
895.0,2.0,162.005
896.0,3.0,202.606666667
897.0,1.0,131.8
898.0,3.0,171.916666667
899.0,3.0,154.256666667
900.0,2.0,217.473333333
901.0,1.0,280.69
902.0,2.0,146.67
903.0,2.0,108.67
904.0,1.0,207.69
905.0,2.0,212.675
906.0,1.0,159.19
907.0,1.0,192.59
908.0,5.0,179.492
909.0,2.0,158.07
910.0,3.0,187.576666667
911.0,1.0,168.81
912.0,3.0,234.166666667
913.0,3.0,116.773333333
914.0,2.0,236.38
915.0,2.0,165.71
916.0,1.0,154.36
917.0,2.0,179.91
918.0,2.0,141.485
919.0,2.0,178.275
920.0,1.0,124.66
921.0,2.0,200.905
922.0,1.5,196.1775
923.0,1.0,191.45
924.0,1.0,204.58
925.0,1.0,217.71
926.0,1.0,230.84
927.0,1.0,208.085
928.0,1.0,185.33
929.0,1.0,166.865
930.0,1.0,148.4
931.0,1.0,151.99
932.0,1.0,155.58
933.0,1.0,159.17
934.0,1.0,162.76
935.0,1.0,166.35
936.0,1.0,169.94
937.0,1.0,209.48
938.0,1.0,198.383333333
939.0,1.0,187.286666667
940.0,1.0,176.19
941.0,1.0,165.093333333
942.0,1.0,153.996666667
943.0,1.0,142.9
944.0,1.0,148.962
945.0,1.0,155.024
946.0,1.0,161.086
947.0,1.0,167.148
948.0,1.0,173.21
949.0,1.0,179.272
950.0,1.0,185.334
951.0,1.0,191.396
952.0,1.0,197.458
953.0,1.0,203.52
954.0,1.0,122.88
955.0,1.0,111.31
956.0,1.5,126.355
957.0,2.0,141.4
958.0,2.5,156.445
959.0,3.0,171.49
960.0,2.0,165.85
961.0,3.0,166.403333333
962.0,3.0,181.586666667
963.0,2.0,77.33
964.0,2.0,140.735
965.0,2.0,147.87
966.0,4.0,166.6325
967.0,2.5,162.67625
968.0,1.0,158.72
969.0,3.0,192.57
970.0,1.0,189.51
971.0,2.0,172.595
972.0,2.0,145.68
973.0,2.0,154.775
974.0,2.0,163.87
975.0,1.0,106.7
976.0,2.0,153.815
977.0,5.0,150.206
978.0,3.0,156.193333333
979.0,2.33333333333,143.525555556
980.0,1.66666666667,130.857777778
981.0,1.0,118.19
982.0,1.33333333333,134.055
983.0,1.66666666667,149.92
984.0,2.0,165.785
985.0,1.0,123.6
986.0,4.0,201.885
987.0,1.0,261.39
988.0,1.5,233.68
989.0,2.0,205.97
990.0,1.0,78.9
991.0,1.0,113.675
992.0,1.0,148.45
993.0,1.16666666667,149.05
994.0,1.33333333333,149.65
995.0,1.5,150.25
996.0,1.66666666667,150.85
997.0,1.83333333333,151.45
998.0,2.0,152.05
999.0,2.0,160.325
1000.0,2.0,232.56
1001.0,1.91666666667,228.938333333
1002.0,1.83333333333,225.316666667
1003.0,1.75,221.695
1004.0,1.66666666667,218.073333333
1005.0,1.58333333333,214.451666667
1006.0,1.5,210.83
1007.0,1.41666666667,207.208333333
1008.0,1.33333333333,203.586666667
1009.0,1.25,199.965
1010.0,1.16666666667,196.343333333
1011.0,1.08333333333,192.721666667
1012.0,1.0,189.1
1013.0,1.0,187.2725
1014.0,1.0,185.445
1015.0,1.0,183.6175
1016.0,1.0,181.79
1017.0,1.0,179.9625
1018.0,1.0,178.135
1019.0,1.0,176.3075
1020.0,1.0,174.48
1021.0,1.0,172.6525
1022.0,1.0,170.825
1023.0,1.0,168.9975
1024.0,1.0,167.17
1025.0,1.0,165.3425
1026.0,1.0,163.515
1027.0,1.0,161.6875
1028.0,1.0,159.86
1029.0,2.0,162.285
1030.0,1.0,199.95
1031.0,1.0,132.65
1032.0,1.0,137.17
1033.0,1.0,161.87
1034.0,3.0,152.676666667
1035.0,3.0,168.03
1036.0,1.0,237.81
1037.0,1.0,226.14
1038.0,1.0,214.47
1039.0,1.0,177.45
1040.0,2.0,180.89
1041.0,3.0,140.53
1042.0,1.0,170.16
1043.0,2.0,218.59
1044.0,1.0,219.12
1045.0,1.0,159.43
1046.0,1.0,212.36
1047.0,1.33333333333,187.705
1048.0,1.66666666667,163.05
1049.0,2.0,138.395
1050.0,1.0,117.13
1051.0,2.0,140.445
1052.0,3.0,163.76
1053.0,3.0,202.7
1054.0,1.0,105.44
1055.0,2.0,193.065
1056.0,1.0,179.63
1057.0,1.0,103.74
1058.0,1.0,115.32
1059.0,1.0,126.9
1060.0,1.5,132.27
1061.0,2.0,137.64
1062.0,3.0,198.806666667
1063.0,1.0,256.27
1064.0,1.0,259.49
