,traffic_flow,travel_time
167.0,1.0,171.143333333
168.0,1.0,168.646666667
169.0,1.0,166.15
170.0,1.28571428571,170.849047619
171.0,1.57142857143,175.548095238
172.0,1.85714285714,180.247142857
173.0,2.14285714286,184.946190476
174.0,2.42857142857,189.645238095
175.0,2.71428571429,194.344285714
176.0,3.0,199.043333333
177.0,3.0,165.823333333
178.0,1.0,207.92
179.0,2.0,203.196666667
180.0,3.0,198.473333333
181.0,1.0,127.54
182.0,1.0,142.85
183.0,2.0,158.115
184.0,1.0,218.84
185.0,2.0,104.3
186.0,1.5,127.66
187.0,1.0,151.02
188.0,1.0,181.41
189.0,2.0,186.675
190.0,2.0,229.455
191.0,3.0,167.643333333
192.0,1.0,277.46
193.0,1.0,248.966666667
194.0,1.0,220.473333333
195.0,1.0,191.98
196.0,2.5,193.9925
197.0,4.0,196.005
198.0,3.0,235.186666667
199.0,2.0,158.795
200.0,1.0,190.61
201.0,1.0,194.31
202.0,1.0,205.175
203.0,1.0,216.04
204.0,1.0,198.5975
205.0,1.0,181.155
206.0,1.0,163.7125
207.0,1.0,146.27
208.0,1.0,145.356666667
209.0,1.0,144.443333333
210.0,1.0,143.53
211.0,1.0,142.616666667
212.0,1.0,141.703333333
213.0,1.0,140.79
214.0,1.33333333333,138.438333333
215.0,1.66666666667,136.086666667
216.0,2.0,133.735
217.0,1.0,249.3
218.0,1.0,247.280769231
219.0,1.0,245.261538462
220.0,1.0,243.242307692
221.0,1.0,241.223076923
222.0,1.0,239.203846154
223.0,1.0,237.184615385
224.0,1.0,235.165384615
225.0,1.0,233.146153846
226.0,1.0,231.126923077
227.0,1.0,229.107692308
228.0,1.0,227.088461538
229.0,1.0,225.069230769
230.0,1.0,223.05
231.0,1.14285714286,215.82
232.0,1.28571428571,208.59
233.0,1.42857142857,201.36
234.0,1.57142857143,194.13
235.0,1.71428571429,186.9
236.0,1.85714285714,179.67
237.0,2.0,172.44
238.0,1.0,259.98
239.0,2.0,179.715
240.0,1.8,198.158
241.0,1.6,216.601
242.0,1.4,235.044
243.0,1.2,253.487
244.0,1.0,271.93
245.0,1.0,266.31
246.0,1.0,217.63
247.0,1.0,168.95
248.0,1.0,189.05
249.0,1.0,229.49
250.0,1.0,141.22
251.0,1.0,136.05
252.0,1.0,130.88
253.0,1.0,125.71
254.0,1.0,211.99
255.0,1.0,150.07
256.0,1.0,126.52
257.0,1.0,102.97
258.0,2.0,221.465
259.0,1.0,200.92
260.0,1.0,159.21
261.0,1.0,185.12
262.0,1.0,211.03
263.0,1.25,195.2325
264.0,1.5,179.435
265.0,1.75,163.6375
266.0,2.0,147.84
267.0,5.0,215.82
268.0,3.5,168.1125
269.0,2.0,120.405
270.0,1.0,161.5
271.0,1.0,113.8
272.0,1.0,149.045
273.0,1.0,184.29
274.0,2.0,239.19
275.0,1.0,255.39
276.0,1.66666666667,257.398888889
277.0,2.33333333333,259.407777778
278.0,3.0,261.416666667
279.0,2.0,203.673333333
280.0,1.0,145.93
281.0,2.0,164.955
282.0,2.0,168.95
283.0,2.0,172.945
284.0,2.0,176.94
285.0,2.0,180.935
286.0,2.0,184.93
287.0,2.0,188.925
288.0,2.0,192.92
289.0,1.91666666667,191.109166667
290.0,1.83333333333,189.298333333
291.0,1.75,187.4875
292.0,1.66666666667,185.676666667
293.0,1.58333333333,183.865833333
294.0,1.5,182.055
295.0,1.41666666667,180.244166667
296.0,1.33333333333,178.433333333
297.0,1.25,176.6225
298.0,1.16666666667,174.811666667
299.0,1.08333333333,173.000833333
300.0,1.0,171.19
301.0,1.0,132.64
302.0,1.0,94.09
303.0,1.0,128.123333333
304.0,1.0,162.156666667
305.0,1.0,196.19
306.0,1.0,201.96
307.0,1.0,207.73
308.0,1.0,258.04
309.0,2.0,171.945
310.0,2.0,157.78
311.0,2.0,143.615
312.0,1.0,109.62
313.0,1.0,171.84
314.0,2.0,203.9
315.0,2.0,213.74
316.0,2.0,229.875
317.0,1.5,214.3025
318.0,1.0,198.73
319.0,1.0,185.95
320.0,1.0,242.78
321.0,1.5,227.7225
322.0,2.0,212.665
323.0,1.0,126.04
324.0,1.0,172.106666667
325.0,1.0,218.173333333
326.0,1.0,264.24
327.0,1.0,156.14
328.0,2.0,190.12
329.0,1.0,174.16
330.0,1.0,178.79
331.0,2.0,136.65
332.0,2.0,168.355
333.0,2.0,200.06
334.0,1.5,205.775
335.0,1.0,211.49
336.0,2.0,173.145
337.0,3.0,236.746666667
338.0,2.0,182.57
339.0,2.0,157.23
340.0,1.0,128.76
341.0,1.0,196.95
342.0,3.0,182.543333333
343.0,1.0,157.87
344.0,1.0,167.565
345.0,1.0,177.26
346.0,1.0,186.955
347.0,1.0,196.65
348.0,1.5,215.04
349.0,2.0,233.43
350.0,1.5,225.95
351.0,1.0,218.47
352.0,1.5,192.745
353.0,2.0,167.02
354.0,2.0,170.9825
355.0,2.0,174.945
356.0,2.0,178.9075
357.0,2.0,182.87
358.0,1.5,199.865
359.0,1.0,216.86
360.0,1.0,217.994
361.0,1.0,219.128
362.0,1.0,220.262
363.0,1.0,221.396
364.0,1.0,222.53
365.0,1.0,211.754705882
366.0,1.0,200.979411765
367.0,1.0,190.204117647
368.0,1.0,179.428823529
369.0,1.0,168.653529412
370.0,1.0,157.878235294
371.0,1.0,147.102941176
372.0,1.0,136.327647059
373.0,1.0,125.552352941
374.0,1.0,114.777058824
375.0,1.0,104.001764706
376.0,1.0,93.2264705882
377.0,1.0,82.4511764706
378.0,1.0,71.6758823529
379.0,1.0,60.9005882353
380.0,1.0,50.1252941176
381.0,1.0,39.35
382.0,3.0,172.623333333
383.0,2.0,190.286666667
384.0,1.0,207.95
385.0,1.0,205.543333333
386.0,1.0,203.136666667
387.0,1.0,200.73
388.0,1.0,160.21
389.0,1.0,265.28
390.0,2.0,221.39
391.0,1.0,135.31
392.0,1.0,324.19
393.0,2.0,267.785
394.0,2.0,126.035
395.0,2.0,158.613333333
396.0,2.0,191.191666667
397.0,2.0,223.77
398.0,1.0,199.56
399.0,4.0,172.635
400.0,1.0,229.97
401.0,5.0,182.146
402.0,9.0,197.102222222
403.0,3.0,201.27
404.0,1.0,237.65
405.0,1.0,284.28
406.0,1.5,222.9975
407.0,2.0,161.715
408.0,4.0,183.3525
409.0,1.0,221.91
410.0,1.0,151.02
411.0,1.0,202.25
412.0,1.0,232.5
413.0,1.0,262.75
414.0,2.5,250.35125
415.0,4.0,237.9525
416.0,2.5,240.61625
417.0,1.0,243.28
418.0,1.0,205.663333333
419.0,1.0,168.046666667
420.0,1.0,130.43
421.0,1.5,172.45
422.0,2.0,214.47
423.0,1.5,212.605
424.0,1.0,210.74
425.0,1.0,199.016
426.0,1.0,187.292
427.0,1.0,175.568
428.0,1.0,163.844
429.0,1.0,152.12
430.0,1.0,124.85
431.0,1.0,108.185
432.0,1.0,91.52
433.0,1.11111111111,105.911666667
434.0,1.22222222222,120.303333333
435.0,1.33333333333,134.695
436.0,1.44444444444,149.086666667
437.0,1.55555555556,163.478333333
438.0,1.66666666667,177.87
439.0,1.77777777778,192.261666667
440.0,1.88888888889,206.653333333
441.0,2.0,221.045
442.0,1.91666666667,222.707083333
443.0,1.83333333333,224.369166667
444.0,1.75,226.03125
445.0,1.66666666667,227.693333333
446.0,1.58333333333,229.355416667
447.0,1.5,231.0175
448.0,1.41666666667,232.679583333
449.0,1.33333333333,234.341666667
450.0,1.25,236.00375
451.0,1.16666666667,237.665833333
452.0,1.08333333333,239.327916667
453.0,1.0,240.99
454.0,1.0,120.46
455.0,1.25,157.015
456.0,1.5,193.57
457.0,1.75,230.125
458.0,2.0,266.68
459.0,3.0,248.06
460.0,4.0,229.44
461.0,4.5,200.687
462.0,5.0,171.934
463.0,4.0,159.012666667
464.0,3.0,146.091333333
465.0,2.0,133.17
466.0,1.0,164.58
467.0,1.0,137.05
468.0,1.0,133.13
469.0,1.0,128.96
470.0,1.0,124.79
471.0,1.0,144.725
472.0,1.0,164.66
473.0,3.0,137.183333333
474.0,3.0,144.903333333
475.0,3.0,152.623333333
476.0,1.0,127.86
477.0,1.0,97.06
478.0,1.0,201.52
479.0,1.0,108.09
480.0,1.0,109.69
481.0,1.0,132.56
482.0,5.0,201.974
483.0,1.0,201.11
484.0,2.0,205.258333333
485.0,3.0,209.406666667
486.0,1.0,206.16
487.0,1.0,189.1325
488.0,1.0,172.105
489.0,1.0,155.0775
490.0,1.0,138.05
491.0,1.0,150.06
492.0,1.0,162.07
493.0,1.0,174.08
494.0,1.0,251.16
495.0,1.0,272.2
496.0,1.0,257.8525
497.0,1.0,243.505
498.0,1.0,229.1575
499.0,1.0,214.81
500.0,1.0,209.772
501.0,1.0,204.734
502.0,1.0,199.696
503.0,1.0,194.658
504.0,1.0,189.62
505.0,1.0,177.505
506.0,1.0,165.39
507.0,1.0,171.9975
508.0,1.0,178.605
509.0,1.0,185.2125
510.0,1.0,191.82
511.0,1.0,183.483529412
512.0,1.0,175.147058824
513.0,1.0,166.810588235
514.0,1.0,158.474117647
515.0,1.0,150.137647059
516.0,1.0,141.801176471
517.0,1.0,133.464705882
518.0,1.0,125.128235294
519.0,1.0,116.791764706
520.0,1.0,108.455294118
521.0,1.0,100.118823529
522.0,1.0,91.7823529412
523.0,1.0,83.4458823529
524.0,1.0,75.1094117647
525.0,1.0,66.7729411765
526.0,1.0,58.4364705882
527.0,1.0,50.1
528.0,2.0,110.61
529.0,1.0,174.83
530.0,1.0,306.6
531.0,1.0,212.26
532.0,1.0,117.92
533.0,1.0,229.48
534.0,1.0,201.76
535.0,1.0,174.04
536.0,1.0,95.91
537.0,1.5,132.5
538.0,2.0,169.09
539.0,4.0,127.4925
540.0,3.0,150.07625
541.0,2.0,172.66
542.0,2.0,171.005
543.0,2.0,169.35
544.0,1.0,197.04
545.0,2.0,188.505
546.0,1.5,177.1625
547.0,1.0,165.82
548.0,2.0,167.61
549.0,1.0,112.47
550.0,2.0,209.205
551.0,1.0,207.84
552.0,1.5,200.9975
553.0,2.0,194.155
554.0,1.0,158.31
555.0,1.0,160.4225
556.0,1.0,162.535
557.0,1.0,164.6475
558.0,1.0,166.76
559.0,1.5,166.58
560.0,2.0,166.4
561.0,1.0,233.78
562.0,1.0,230.5125
563.0,1.0,227.245
564.0,1.0,223.9775
565.0,1.0,220.71
566.0,1.2,210.224
567.0,1.4,199.738
568.0,1.6,189.252
569.0,1.8,178.766
570.0,2.0,168.28
571.0,1.66666666667,193.98
572.0,1.33333333333,219.68
573.0,1.0,245.38
574.0,1.0,250.874285714
575.0,1.0,256.368571429
576.0,1.0,261.862857143
577.0,1.0,267.357142857
578.0,1.0,272.851428571
579.0,1.0,278.345714286
580.0,1.0,283.84
581.0,1.0,276.360555556
582.0,1.0,268.881111111
583.0,1.0,261.401666667
584.0,1.0,253.922222222
585.0,1.0,246.442777778
586.0,1.0,238.963333333
587.0,1.0,231.483888889
588.0,1.0,224.004444444
589.0,1.0,216.525
590.0,1.0,209.045555556
591.0,1.0,201.566111111
592.0,1.0,194.086666667
593.0,1.0,186.607222222
594.0,1.0,179.127777778
595.0,1.0,171.648333333
596.0,1.0,164.168888889
597.0,1.0,156.689444444
598.0,1.0,149.21
599.0,1.5,186.5025
600.0,2.0,223.795
601.0,1.75,206.61375
602.0,1.5,189.4325
603.0,1.25,172.25125
604.0,1.0,155.07
605.0,1.0,266.66
606.0,3.0,146.376666667
607.0,2.5,176.57
608.0,2.0,206.763333333
609.0,1.5,236.956666667
610.0,1.0,267.15
611.0,1.0,219.59
612.0,1.0,172.03
613.0,1.5,176.98
614.0,2.0,181.93
615.0,2.0,167.01
616.0,2.0,152.09
617.0,2.0,137.17
618.0,3.0,192.446666667
619.0,1.0,216.66
620.0,1.0,129.39
621.0,1.0,175.72
622.0,2.0,182.48
623.0,2.0,179.848333333
624.0,2.0,177.216666667
625.0,2.0,174.585
626.0,4.0,177.5925
627.0,1.0,230.14
628.0,1.5,199.37
629.0,2.0,168.6
630.0,2.0,210.515
631.0,2.0,252.43
632.0,1.66666666667,275.603333333
633.0,1.33333333333,298.776666667
634.0,1.0,321.95
635.0,1.0,179.77
636.0,1.0,122.855
637.0,1.0,65.94
638.0,1.0,202.86
639.0,1.0,222.07
640.0,1.0,227.808333333
641.0,1.0,233.546666667
642.0,1.0,239.285
643.0,1.0,245.023333333
644.0,1.0,250.761666667
645.0,1.0,256.5
646.0,1.0,237.595
647.0,1.0,218.69
648.0,1.0,221.055
649.0,1.0,223.42
650.0,1.0,225.785
651.0,1.0,228.15
652.0,1.0,230.515
653.0,1.0,232.88
654.0,1.0,235.245
655.0,1.0,237.61
656.0,1.0,232.969
657.0,1.0,228.328
658.0,1.0,223.687
659.0,1.0,219.046
660.0,1.0,214.405
661.0,1.0,209.764
662.0,1.0,205.123
663.0,1.0,200.482
664.0,1.0,195.841
665.0,1.0,191.2
666.0,1.0,161.544
667.0,1.0,131.888
668.0,1.0,102.232
669.0,1.0,72.576
670.0,1.0,42.92
671.0,1.0,192.27
672.0,1.0,207.89
673.0,1.0,223.51
674.0,1.0,239.13
675.0,1.33333333333,220.513333333
676.0,1.66666666667,201.896666667
677.0,2.0,183.28
678.0,1.5,173.07
679.0,1.0,162.86
680.0,1.0,272.37
681.0,3.0,176.31
682.0,2.5,195.1325
683.0,2.0,213.955
684.0,1.5,232.7775
685.0,1.0,251.6
686.0,1.0,174.93
687.0,1.0,98.26
688.0,1.0,196.415
689.0,1.0,294.57
690.0,3.0,113.163333333
691.0,1.0,230.76
692.0,1.0,231.31
693.0,1.0,241.263333333
694.0,1.0,251.216666667
695.0,1.0,261.17
696.0,2.0,212.825
697.0,2.0,242.895
698.0,1.0,247.08
699.0,1.0,169.08
700.0,1.0,165.1075
701.0,1.0,161.135
702.0,1.0,157.1625
703.0,1.0,153.19
704.0,1.0,133.97
705.0,1.5,157.17
706.0,2.0,180.37
707.0,1.8,187.584
708.0,1.6,194.798
709.0,1.4,202.012
710.0,1.2,209.226
711.0,1.0,216.44
712.0,1.5,206.1075
713.0,2.0,195.775
714.0,2.0,192.3
715.0,1.85714285714,192.554285714
716.0,1.71428571429,192.808571429
717.0,1.57142857143,193.062857143
718.0,1.42857142857,193.317142857
719.0,1.28571428571,193.571428571
720.0,1.14285714286,193.825714286
721.0,1.0,194.08
722.0,1.0,215.85
723.0,1.0,212.301428571
724.0,1.0,208.752857143
725.0,1.0,205.204285714
726.0,1.0,201.655714286
727.0,1.0,198.107142857
728.0,1.0,194.558571429
729.0,1.0,191.01
730.0,1.0,184.597777778
731.0,1.0,178.185555556
732.0,1.0,171.773333333
733.0,1.0,165.361111111
734.0,1.0,158.948888889
735.0,1.0,152.536666667
736.0,1.0,146.124444444
737.0,1.0,139.712222222
738.0,1.0,133.3
739.0,1.0,151.74
740.0,1.0,170.18
741.0,1.0,188.62
742.0,1.0,207.06
743.0,1.0,187.6925
744.0,1.0,168.325
745.0,1.0,148.9575
746.0,1.0,129.59
747.0,1.0,229.39
748.0,1.0,244.205
749.0,1.0,259.02
750.0,1.0,117.41
751.0,1.0,225.76
752.0,1.0,183.633333333
753.0,1.0,141.506666667
754.0,1.0,99.38
755.0,1.0,143.15
756.0,1.0,186.92
757.0,1.0,230.69
758.0,3.0,158.25
759.0,2.0,193.8
760.0,1.0,204.33
761.0,2.0,125.42
762.0,3.0,141.296666667
763.0,1.0,153.14
764.0,1.0,137.3375
765.0,1.0,121.535
766.0,1.0,105.7325
767.0,1.0,89.93
768.0,1.0,184.36
769.0,1.5,214.5425
770.0,2.0,244.725
771.0,1.5,222.4575
772.0,1.0,200.19
773.0,3.0,247.36
774.0,2.0,138.2
775.0,2.0,160.881
776.0,2.0,183.562
777.0,2.0,206.243
778.0,2.0,228.924
779.0,2.0,251.605
780.0,2.0,235.615
781.0,2.0,219.625
782.0,2.0,203.635
783.0,2.0,187.645
784.0,2.0,171.655
785.0,1.83333333333,177.270833333
786.0,1.66666666667,182.886666667
787.0,1.5,188.5025
788.0,1.33333333333,194.118333333
789.0,1.16666666667,199.734166667
790.0,1.0,205.35
791.0,1.0,201.1316
792.0,1.0,196.9132
793.0,1.0,192.6948
794.0,1.0,188.4764
795.0,1.0,184.258
796.0,1.0,180.0396
797.0,1.0,175.8212
798.0,1.0,171.6028
799.0,1.0,167.3844
800.0,1.0,163.166
801.0,1.0,158.9476
802.0,1.0,154.7292
803.0,1.0,150.5108
804.0,1.0,146.2924
805.0,1.0,142.074
806.0,1.0,137.8556
807.0,1.0,133.6372
808.0,1.0,129.4188
809.0,1.0,125.2004
810.0,1.0,120.982
811.0,1.0,116.7636
812.0,1.0,112.5452
813.0,1.0,108.3268
814.0,1.0,104.1084
815.0,1.0,99.89
816.0,1.0,132.205
817.0,1.0,164.52
818.0,1.5,212.3875
819.0,2.0,260.255
820.0,1.0,217.14
821.0,1.0,284.26
822.0,1.0,263.6
823.0,1.0,242.94
824.0,1.0,222.28
825.0,1.0,122.35
826.0,1.0,215.11
827.0,1.0,224.19
828.0,2.0,158.055
829.0,2.0,208.015
830.0,1.75,185.15375
831.0,1.5,162.2925
832.0,1.25,139.43125
833.0,1.0,116.57
834.0,2.0,216.645
835.0,1.83333333333,221.649166667
836.0,1.66666666667,226.653333333
837.0,1.5,231.6575
838.0,1.33333333333,236.661666667
839.0,1.16666666667,241.665833333
840.0,1.0,246.67
841.0,2.0,145.93
842.0,1.0,218.19
843.0,1.33333333333,216.328333333
844.0,1.66666666667,214.466666667
845.0,2.0,212.605
846.0,1.66666666667,207.89
847.0,1.33333333333,203.175
848.0,1.0,198.46
849.0,1.0,186.14
850.0,1.0,182.03
851.0,1.0,187.406666667
852.0,1.0,192.783333333
853.0,1.0,198.16
854.0,1.0,172.245
855.0,1.0,146.33
856.0,1.0,145.543333333
857.0,1.0,144.756666667
858.0,1.0,143.97
859.0,1.5,195.3625
860.0,2.0,246.755
861.0,1.66666666667,225.816666667
862.0,1.33333333333,204.878333333
863.0,1.0,183.94
864.0,1.0,169.115
865.0,1.0,154.29
866.0,1.0,160.86
867.0,1.0,166.395833333
868.0,1.0,171.931666667
869.0,1.0,177.4675
870.0,1.0,183.003333333
871.0,1.0,188.539166667
872.0,1.0,194.075
873.0,1.0,199.610833333
874.0,1.0,205.146666667
875.0,1.0,210.6825
876.0,1.0,216.218333333
877.0,1.0,221.754166667
878.0,1.0,227.29
879.0,1.0,250.05
880.0,1.0,272.81
881.0,1.2,249.182
882.0,1.4,225.554
883.0,1.6,201.926
884.0,1.8,178.298
885.0,2.0,154.67
886.0,2.0,172.148333333
887.0,2.0,189.626666667
888.0,2.0,207.105
889.0,1.0,188.29
890.0,1.0,178.595
891.0,1.0,168.9
892.0,1.0,224.73
893.0,1.0,221.855
894.0,1.0,218.98
895.0,1.0,198.23
896.0,1.0,239.155
897.0,1.0,280.08
898.0,1.0,270.883333333
899.0,1.0,261.686666667
900.0,1.0,252.49
901.0,2.0,239.98
902.0,1.0,122.15
903.0,2.0,180.09
904.0,3.5,205.669
905.0,5.0,231.248
906.0,3.0,204.439
907.0,1.0,177.63
908.0,2.0,213.425
909.0,1.0,231.11
910.0,1.0,243.84
911.0,2.0,219.065
912.0,1.0,156.56
913.0,2.0,198.705
914.0,2.0,174.46
915.0,2.5,229.518333333
916.0,3.0,284.576666667
917.0,2.66666666667,260.601111111
918.0,2.33333333333,236.625555556
919.0,2.0,212.65
920.0,1.66666666667,202.45
921.0,1.33333333333,192.25
922.0,1.0,182.05
923.0,1.25,188.2725
924.0,1.5,194.495
925.0,1.75,200.7175
926.0,2.0,206.94
927.0,1.5,157.055
928.0,1.0,107.17
929.0,1.0,328.57
930.0,1.0,309.265
931.0,1.0,289.96
932.0,1.0,270.655
933.0,1.0,251.35
934.0,1.0,246.412
935.0,1.0,241.474
936.0,1.0,236.536
937.0,1.0,231.598
938.0,1.0,226.66
939.0,1.0,221.722
940.0,1.0,216.784
941.0,1.0,211.846
942.0,1.0,206.908
943.0,1.0,201.97
944.0,1.0,197.032
945.0,1.0,192.094
946.0,1.0,187.156
947.0,1.0,182.218
948.0,1.0,177.28
949.0,1.0,172.342
950.0,1.0,167.404
951.0,1.0,162.466
952.0,1.0,157.528
953.0,1.0,152.59
954.0,1.0,173.735
955.0,1.0,194.88
956.0,1.0,202.573333333
957.0,1.0,210.266666667
958.0,1.0,217.96
959.0,1.33333333333,219.43
960.0,1.66666666667,220.9
961.0,2.0,222.37
962.0,1.0,233.54
963.0,1.0,50.05
964.0,2.0,196.92
965.0,1.5,179.35
966.0,1.0,161.78
967.0,1.0,170.88
968.0,1.0,179.78
969.0,2.0,173.57
970.0,2.0,132.515
971.0,1.0,192.99
972.0,3.0,150.993333333
973.0,3.0,180.043333333
974.0,2.33333333333,207.598888889
975.0,1.66666666667,235.154444444
976.0,1.0,262.71
977.0,2.0,169.345
978.0,1.0,270.75
979.0,1.66666666667,252.001111111
980.0,2.33333333333,233.252222222
981.0,3.0,214.503333333
982.0,1.0,189.92
983.0,1.0,147.04
984.0,1.0,194.66
985.0,1.0,184.98
986.0,2.0,146.445
987.0,1.0,205.53
988.0,1.0,235.8
989.0,1.0,230.883333333
990.0,1.0,225.966666667
991.0,1.0,221.05
992.0,1.0,209.714285714
993.0,1.0,198.378571429
994.0,1.0,187.042857143
995.0,1.0,175.707142857
996.0,1.0,164.371428571
997.0,1.0,153.035714286
998.0,1.0,141.7
999.0,1.0,214.34
1000.0,1.0,219.718571429
1001.0,1.0,225.097142857
1002.0,1.0,230.475714286
1003.0,1.0,235.854285714
1004.0,1.0,241.232857143
1005.0,1.0,246.611428571
1006.0,1.0,251.99
1007.0,1.0,244.28375
1008.0,1.0,236.5775
1009.0,1.0,228.87125
1010.0,1.0,221.165
1011.0,1.0,213.45875
1012.0,1.0,205.7525
1013.0,1.0,198.04625
1014.0,1.0,190.34
1015.0,1.0,271.12
1016.0,1.07142857143,264.4375
1017.0,1.14285714286,257.755
1018.0,1.21428571429,251.0725
1019.0,1.28571428571,244.39
1020.0,1.35714285714,237.7075
1021.0,1.42857142857,231.025
1022.0,1.5,224.3425
1023.0,1.57142857143,217.66
1024.0,1.64285714286,210.9775
1025.0,1.71428571429,204.295
1026.0,1.78571428571,197.6125
1027.0,1.85714285714,190.93
1028.0,1.92857142857,184.2475
1029.0,2.0,177.565
1030.0,1.66666666667,176.29
1031.0,1.33333333333,175.015
1032.0,1.0,173.74
1033.0,1.0,195.54
1034.0,1.0,204.885
1035.0,1.0,214.23
1036.0,2.0,216.17
1037.0,1.5,199.35
1038.0,1.0,182.53
1039.0,1.0,182.2
1040.0,1.0,181.87
1041.0,1.0,113.21
1042.0,1.0,207.93
1043.0,1.0,160.995
1044.0,1.0,114.06
1045.0,1.0,205.63
1046.0,1.0,206.43
1047.0,1.0,138.75
1048.0,1.0,247.48
1049.0,1.0,224.003333333
1050.0,1.0,200.526666667
1051.0,1.0,177.05
1052.0,2.0,186.085
1053.0,1.0,237.98
1054.0,1.0,162.25
1055.0,1.0,155.255
1056.0,1.0,148.26
1057.0,1.0,242.33
1058.0,2.0,185.885
1059.0,2.0,136.66
1060.0,2.0,175.1125
1061.0,2.0,213.565
1062.0,1.0,184.12
1063.0,1.0,194.663333333
1064.0,1.0,205.206666667
1065.0,1.0,215.75
1066.0,1.5,222.075
1067.0,2.0,228.4
1068.0,2.5,234.725
1069.0,3.0,241.05
1070.0,2.0,184.5
